Time,Value
2018-11-11 11:04:00PM,0.129683
2018-11-11 11:05:00PM,0.129466
2018-11-11 11:06:00PM,0.129550
2018-11-11 11:07:00PM,0.129306
2018-11-11 11:08:00PM,0.130070
2018-11-11 11:09:00PM,0.129637
2018-11-11 11:10:00PM,0.130417
2018-11-11 11:11:00PM,0.130190
2018-11-11 11:12:00PM,0.130490
2018-11-11 11:13:00PM,0.130162
2018-11-11 11:14:00PM,0.129556
2018-11-11 11:15:00PM,0.130451
2018-11-11 11:16:00PM,0.129649
2018-11-11 11:17:00PM,0.130753
2018-11-11 11:18:00PM,0.129680
2018-11-11 11:19:00PM,0.129020
2018-11-11 11:20:00PM,0.130839
2018-11-11 11:21:00PM,0.130163
2018-11-11 11:22:00PM,0.128168
2018-11-11 11:23:00PM,0.127410
2018-11-11 11:24:00PM,0.127286
2018-11-11 11:25:00PM,0.127098
2018-11-11 11:26:00PM,0.128561
2018-11-11 11:27:00PM,0.129667
2018-11-11 11:28:00PM,0.129653
2018-11-11 11:29:00PM,0.129542
2018-11-11 11:30:00PM,0.130331
2018-11-11 11:31:00PM,0.128859
2018-11-11 11:32:00PM,0.127115
2018-11-11 11:33:00PM,0.127783
2018-11-11 11:34:00PM,0.128477
2018-11-11 11:35:00PM,0.130626
2018-11-11 11:36:00PM,0.131328
2018-11-11 11:37:00PM,0.128951
2018-11-11 11:38:00PM,0.129130
2018-11-11 11:39:00PM,0.126324
2018-11-11 11:40:00PM,0.126905
2018-11-11 11:41:00PM,0.126713
2018-11-11 11:42:00PM,0.126428
2018-11-11 11:43:00PM,0.126099
2018-11-11 11:44:00PM,0.125781
2018-11-11 11:45:00PM,0.126717
2018-11-11 11:46:00PM,0.128982
2018-11-11 11:47:00PM,0.128880
2018-11-11 11:48:00PM,0.129582
2018-11-11 11:49:00PM,0.128840
2018-11-11 11:50:00PM,0.129689
2018-11-11 11:51:00PM,0.130050
2018-11-11 11:52:00PM,0.129301
2018-11-11 11:53:00PM,0.126974
2018-11-11 11:54:00PM,0.128250
2018-11-11 11:55:00PM,0.129292
2018-11-11 11:56:00PM,0.129302
2018-11-11 11:57:00PM,0.130120
2018-11-11 11:58:00PM,0.130421
2018-11-11 11:59:00PM,0.130493
2018-11-12 12:00:00AM,0.131176
2018-11-12 12:01:00AM,0.129722
2018-11-12 12:02:00AM,0.128230
2018-11-12 12:03:00AM,0.129374
2018-11-12 12:04:00AM,0.126982
2018-11-12 12:05:00AM,0.127460
2018-11-12 12:06:00AM,0.126719
2018-11-12 12:07:00AM,0.127525
2018-11-12 12:09:00AM,0.126253
2018-11-12 12:10:00AM,0.127452
2018-11-12 12:11:00AM,0.126610
2018-11-12 12:12:00AM,0.126969
2018-11-12 12:13:00AM,0.127563
2018-11-12 12:14:00AM,0.130164
2018-11-12 12:15:00AM,0.130163
2018-11-12 12:16:00AM,0.129073
2018-11-12 12:17:00AM,0.130498
2018-11-12 12:18:00AM,0.129168
2018-11-12 12:19:00AM,0.129355
2018-11-12 12:20:00AM,0.129477
2018-11-12 12:21:00AM,0.130295
2018-11-12 12:22:00AM,0.129057
2018-11-12 12:23:00AM,0.129641
2018-11-12 12:24:00AM,0.131174
2018-11-12 12:25:00AM,0.129870
2018-11-12 12:26:00AM,0.128904
2018-11-12 12:27:00AM,0.130384
2018-11-12 12:28:00AM,0.130035
2018-11-12 12:29:00AM,0.130322
2018-11-12 12:30:00AM,0.129346
2018-11-12 12:31:00AM,0.128031
2018-11-12 12:32:00AM,0.128371
2018-11-12 12:33:00AM,0.127956
2018-11-12 12:34:00AM,0.128121
2018-11-12 12:35:00AM,0.128534
2018-11-12 12:36:00AM,0.128359
2018-11-12 12:37:00AM,0.129063
2018-11-12 12:38:00AM,0.127313
2018-11-12 12:39:00AM,0.129484
2018-11-12 12:40:00AM,0.129649
2018-11-12 12:41:00AM,0.129864
2018-11-12 12:42:00AM,0.130862
2018-11-12 12:43:00AM,0.129482
2018-11-12 12:44:00AM,0.129342
2018-11-12 12:45:00AM,0.129284
2018-11-12 12:46:00AM,0.129277
2018-11-12 12:47:00AM,0.128572
2018-11-12 12:48:00AM,0.129735
2018-11-12 12:49:00AM,0.128928
2018-11-12 12:50:00AM,0.129036
2018-11-12 12:51:00AM,0.128915
2018-11-12 12:52:00AM,0.127129
2018-11-12 12:53:00AM,0.127136
2018-11-12 12:54:00AM,0.126311
2018-11-12 12:55:00AM,0.126338
2018-11-12 12:56:00AM,0.125800
2018-11-12 12:57:00AM,0.129800
2018-11-12 12:58:00AM,0.128959
2018-11-12 12:59:00AM,0.129249
2018-11-12 01:00:00AM,0.130716
2018-11-12 01:01:00AM,0.130126
2018-11-12 01:02:00AM,0.130115
2018-11-12 01:03:00AM,0.130079
2018-11-12 01:04:00AM,0.128040
2018-11-12 01:05:00AM,0.129719
2018-11-12 01:06:00AM,0.129437
2018-11-12 01:07:00AM,0.130215
2018-11-12 01:08:00AM,0.129111
2018-11-12 01:09:00AM,0.129385
2018-11-12 01:10:00AM,0.126144
2018-11-12 01:11:00AM,0.126897
2018-11-12 01:12:00AM,0.126584
2018-11-12 01:13:00AM,0.126770
2018-11-12 01:14:00AM,0.126874
2018-11-12 01:15:00AM,0.126979
2018-11-12 01:16:00AM,0.125704
2018-11-12 01:17:00AM,0.127234
2018-11-12 01:19:00AM,0.128711
2018-11-12 01:20:00AM,0.130037
2018-11-12 01:21:00AM,0.128807
2018-11-12 01:22:00AM,0.129649
2018-11-12 01:24:00AM,0.130818
2018-11-12 01:25:00AM,0.130420
2018-11-12 01:26:00AM,0.129428
2018-11-12 01:27:00AM,0.128901
2018-11-12 01:28:00AM,0.130103
2018-11-12 01:29:00AM,0.128173
2018-11-12 01:30:00AM,0.127238
2018-11-12 01:31:00AM,0.126527
2018-11-12 01:32:00AM,0.129004
2018-11-12 01:33:00AM,0.128617
2018-11-12 01:34:00AM,0.128698
2018-11-12 01:35:00AM,0.129555
2018-11-12 01:36:00AM,0.128988
2018-11-12 01:37:00AM,0.129141
2018-11-12 01:38:00AM,0.129472
2018-11-12 01:39:00AM,0.129808
2018-11-12 01:40:00AM,0.129347
2018-11-12 01:41:00AM,0.126459
2018-11-12 01:42:00AM,0.128099
2018-11-12 01:43:00AM,0.129374
2018-11-12 01:44:00AM,0.129401
2018-11-12 01:45:00AM,0.130127
2018-11-12 01:46:00AM,0.129141
2018-11-12 01:47:00AM,0.129722
2018-11-12 01:48:00AM,0.127347
2018-11-12 01:49:00AM,0.126751
2018-11-12 01:50:00AM,0.127573
2018-11-12 01:52:00AM,0.126863
2018-11-12 01:53:00AM,0.126584
2018-11-12 01:54:00AM,0.127001
2018-11-12 01:55:00AM,0.126475
2018-11-12 01:56:00AM,0.126719
2018-11-12 01:57:00AM,0.127731
2018-11-12 02:01:00AM,0.129098
2018-11-12 02:02:00AM,0.130353
2018-11-12 02:03:00AM,0.129004
2018-11-12 02:04:00AM,0.130215
2018-11-12 02:05:00AM,0.130870
2018-11-12 02:06:00AM,0.129309
2018-11-12 02:07:00AM,0.129309
2018-11-12 02:09:00AM,0.129609
2018-11-12 02:11:00AM,0.127179
2018-11-12 02:12:00AM,0.126599
2018-11-12 02:13:00AM,0.127039
2018-11-12 02:14:00AM,0.126499
2018-11-12 02:15:00AM,0.127030
2018-11-12 02:16:00AM,0.126816
2018-11-12 02:17:00AM,0.128616
2018-11-12 02:18:00AM,0.130521
2018-11-12 02:20:00AM,0.129825
2018-11-12 02:21:00AM,0.130338
2018-11-12 02:22:00AM,0.128895
2018-11-12 02:24:00AM,0.129699
2018-11-12 02:25:00AM,0.129776
2018-11-12 02:26:00AM,0.130292
2018-11-12 02:27:00AM,0.129580
2018-11-12 02:29:00AM,0.127530
2018-11-12 02:30:00AM,0.127123
2018-11-12 02:32:00AM,0.127310
2018-11-12 02:34:00AM,0.126314
2018-11-12 02:35:00AM,0.127020
2018-11-12 02:36:00AM,0.129500
2018-11-12 02:37:00AM,0.130321
2018-11-12 02:38:00AM,0.129890
2018-11-12 02:39:00AM,0.129158
2018-11-12 02:40:00AM,0.130291
2018-11-12 02:41:00AM,0.129957
2018-11-12 02:42:00AM,0.129578
2018-11-12 02:43:00AM,0.129618
2018-11-12 02:44:00AM,0.129348
2018-11-12 02:45:00AM,0.129728
2018-11-12 02:46:00AM,0.128969
2018-11-12 02:47:00AM,0.130053
2018-11-12 02:48:00AM,0.127551
2018-11-12 02:49:00AM,0.127923
2018-11-12 02:50:00AM,0.128154
2018-11-12 02:51:00AM,0.128157
2018-11-12 02:52:00AM,0.127382
2018-11-12 02:53:00AM,0.127751
2018-11-12 02:54:00AM,0.128697
2018-11-12 02:55:00AM,0.130133
2018-11-12 02:56:00AM,0.130092
2018-11-12 02:57:00AM,0.130400
2018-11-12 02:58:00AM,0.130413
2018-11-12 02:59:00AM,0.130578
2018-11-12 03:00:00AM,0.130679
2018-11-12 03:01:00AM,0.130440
2018-11-12 03:02:00AM,0.128220
2018-11-12 03:03:00AM,0.128071
2018-11-12 03:04:00AM,0.127398
2018-11-12 03:05:00AM,0.129141
2018-11-12 03:06:00AM,0.130156
2018-11-12 03:07:00AM,0.130452
2018-11-12 03:08:00AM,0.130033
2018-11-12 03:09:00AM,0.130066
2018-11-12 03:10:00AM,0.130916
2018-11-12 03:11:00AM,0.128131
2018-11-12 03:12:00AM,0.127880
2018-11-12 03:13:00AM,0.127642
2018-11-12 03:14:00AM,0.126965
2018-11-12 03:15:00AM,0.127490
2018-11-12 03:16:00AM,0.127012
2018-11-12 03:17:00AM,0.127463
2018-11-12 03:18:00AM,0.129188
2018-11-12 03:19:00AM,0.129472
2018-11-12 03:20:00AM,0.130041
2018-11-12 03:21:00AM,0.129225
2018-11-12 03:22:00AM,0.130342
2018-11-12 03:23:00AM,0.130058
2018-11-12 03:24:00AM,0.130380
2018-11-12 03:25:00AM,0.130300
2018-11-12 03:26:00AM,0.130048
2018-11-12 03:27:00AM,0.133309
2018-11-12 03:28:00AM,0.133411
2018-11-12 03:29:00AM,0.129771
2018-11-12 03:30:00AM,0.129941
2018-11-12 03:31:00AM,0.130233
2018-11-12 03:32:00AM,0.128626
2018-11-12 03:33:00AM,0.128943
2018-11-12 03:34:00AM,0.127146
2018-11-12 03:35:00AM,0.127691
2018-11-12 03:36:00AM,0.127877
2018-11-12 03:37:00AM,0.127983
2018-11-12 03:38:00AM,0.128226
2018-11-12 03:39:00AM,0.127923
2018-11-12 03:40:00AM,0.130454
2018-11-12 03:41:00AM,0.130843
2018-11-12 03:42:00AM,0.129516
2018-11-12 03:43:00AM,0.129239
2018-11-12 03:44:00AM,0.130432
2018-11-12 03:45:00AM,0.129984
2018-11-12 03:46:00AM,0.130166
2018-11-12 03:47:00AM,0.128905
2018-11-12 03:48:00AM,0.130827
2018-11-12 03:49:00AM,0.128866
2018-11-12 03:50:00AM,0.130179
2018-11-12 03:51:00AM,0.128660
2018-11-12 03:52:00AM,0.130325
2018-11-12 03:53:00AM,0.129768
2018-11-12 03:54:00AM,0.126998
2018-11-12 03:55:00AM,0.127105
2018-11-12 03:56:00AM,0.127244
2018-11-12 03:57:00AM,0.128107
2018-11-12 03:58:00AM,0.129030
2018-11-12 03:59:00AM,0.129775
2018-11-12 04:00:00AM,0.129912
2018-11-12 04:01:00AM,0.130276
2018-11-12 04:02:00AM,0.130529
2018-11-12 04:03:00AM,0.131211
2018-11-12 04:04:00AM,0.128819
2018-11-12 04:05:00AM,0.129848
2018-11-12 04:06:00AM,0.127170
2018-11-12 04:08:00AM,0.131775
2018-11-12 04:09:00AM,0.131630
2018-11-12 04:10:00AM,0.131086
2018-11-12 04:11:00AM,0.131375
2018-11-12 04:12:00AM,0.129763
2018-11-12 04:13:00AM,0.129518
2018-11-12 04:14:00AM,0.130669
2018-11-12 04:15:00AM,0.131305
2018-11-12 04:16:00AM,0.128538
2018-11-12 04:17:00AM,0.130995
2018-11-12 04:18:00AM,0.129786
2018-11-12 04:19:00AM,0.130341
2018-11-12 04:20:00AM,0.129722
2018-11-12 04:21:00AM,0.129639
2018-11-12 04:22:00AM,0.129528
2018-11-12 04:23:00AM,0.127141
2018-11-12 04:24:00AM,0.127005
2018-11-12 04:25:00AM,0.126737
2018-11-12 04:26:00AM,0.127278
2018-11-12 04:27:00AM,0.126382
2018-11-12 04:28:00AM,0.126830
2018-11-12 04:30:00AM,0.127349
2018-11-12 04:31:00AM,0.128071
2018-11-12 04:32:00AM,0.130829
2018-11-12 04:33:00AM,0.130603
2018-11-12 04:34:00AM,0.129378
2018-11-12 04:35:00AM,0.131074
2018-11-12 04:36:00AM,0.129716
2018-11-12 04:37:00AM,0.129971
2018-11-12 04:38:00AM,0.130129
2018-11-12 04:39:00AM,0.130802
2018-11-12 04:40:00AM,0.130109
2018-11-12 04:41:00AM,0.129548
2018-11-12 04:42:00AM,0.126843
2018-11-12 04:43:00AM,0.127472
2018-11-12 04:44:00AM,0.127320
2018-11-12 04:45:00AM,0.129524
2018-11-12 04:46:00AM,0.130728
2018-11-12 04:47:00AM,0.130323
2018-11-12 04:48:00AM,0.129997
2018-11-12 04:49:00AM,0.129913
2018-11-12 04:50:00AM,0.128669
2018-11-12 04:51:00AM,0.128437
2018-11-12 04:52:00AM,0.128171
2018-11-12 04:53:00AM,0.129738
2018-11-12 04:54:00AM,0.130344
2018-11-12 04:55:00AM,0.127735
2018-11-12 04:56:00AM,0.127636
2018-11-12 04:57:00AM,0.128823
2018-11-12 04:59:00AM,0.128517
2018-11-12 05:00:00AM,0.129390
2018-11-12 05:01:00AM,0.129969
2018-11-12 05:02:00AM,0.130620
2018-11-12 05:03:00AM,0.129588
2018-11-12 05:04:00AM,0.130256
2018-11-12 05:05:00AM,0.129416
2018-11-12 05:06:00AM,0.129455
2018-11-12 05:07:00AM,0.130163
2018-11-12 05:08:00AM,0.128824
2018-11-12 05:09:00AM,0.131028
2018-11-12 05:10:00AM,0.129649
2018-11-12 05:11:00AM,0.128738
2018-11-12 05:12:00AM,0.129428
2018-11-12 05:13:00AM,0.127118
2018-11-12 05:14:00AM,0.129376
2018-11-12 05:15:00AM,0.127811
2018-11-12 05:16:00AM,0.127893
2018-11-12 05:17:00AM,0.126225
2018-11-12 05:18:00AM,0.127459
2018-11-12 05:19:00AM,0.127547
2018-11-12 05:20:00AM,0.129167
2018-11-12 05:21:00AM,0.129968
2018-11-12 05:22:00AM,0.129915
2018-11-12 05:23:00AM,0.130329
2018-11-12 05:24:00AM,0.130893
2018-11-12 05:25:00AM,0.130089
2018-11-12 05:26:00AM,0.130596
2018-11-12 05:27:00AM,0.128684
2018-11-12 05:28:00AM,0.128340
2018-11-12 05:29:00AM,0.129754
2018-11-12 05:30:00AM,0.129971
2018-11-12 05:31:00AM,0.130634
2018-11-12 05:32:00AM,0.128547
2018-11-12 05:33:00AM,0.126516
2018-11-12 05:34:00AM,0.126969
2018-11-12 05:35:00AM,0.128211
2018-11-12 05:36:00AM,0.129120
2018-11-12 05:37:00AM,0.128796
2018-11-12 05:38:00AM,0.128273
2018-11-12 05:39:00AM,0.127145
2018-11-12 05:40:00AM,0.126333
2018-11-12 05:41:00AM,0.126072
2018-11-12 05:42:00AM,0.126451
2018-11-12 05:43:00AM,0.126701
2018-11-12 05:44:00AM,0.126861
2018-11-12 05:45:00AM,0.126715
2018-11-12 05:46:00AM,0.125845
2018-11-12 05:47:00AM,0.127923
2018-11-12 05:48:00AM,0.125664
2018-11-12 05:49:00AM,0.128178
2018-11-12 05:50:00AM,0.126492
2018-11-12 05:51:00AM,0.127476
2018-11-12 05:52:00AM,0.128987
2018-11-12 05:53:00AM,0.128752
2018-11-12 05:54:00AM,0.129149
2018-11-12 05:55:00AM,0.127721
2018-11-12 05:56:00AM,0.129136
2018-11-12 05:57:00AM,0.132386
2018-11-12 05:58:00AM,0.128668
2018-11-12 05:59:00AM,0.129963
2018-11-12 06:00:00AM,0.129738
2018-11-12 06:01:00AM,0.131182
2018-11-12 06:02:00AM,0.129631
2018-11-12 06:03:00AM,0.129855
2018-11-12 06:04:00AM,0.128625
2018-11-12 06:05:00AM,0.126508
2018-11-12 06:06:00AM,0.126947
2018-11-12 06:07:00AM,0.127317
2018-11-12 06:09:00AM,0.127006
2018-11-12 06:10:00AM,0.127087
2018-11-12 06:11:00AM,0.126558
2018-11-12 06:12:00AM,0.128794
2018-11-12 06:13:00AM,0.129709
2018-11-12 06:14:00AM,0.128309
2018-11-12 06:15:00AM,0.128415
2018-11-12 06:16:00AM,0.127991
2018-11-12 06:17:00AM,0.129379
2018-11-12 06:18:00AM,0.129709
2018-11-12 06:19:00AM,0.129342
2018-11-12 06:20:00AM,0.128511
2018-11-12 06:21:00AM,0.128346
2018-11-12 06:22:00AM,0.128365
2018-11-12 06:23:00AM,0.127319
2018-11-12 06:24:00AM,0.128269
2018-11-12 06:25:00AM,0.127587
2018-11-12 06:26:00AM,0.125055
2018-11-12 06:27:00AM,0.125936
2018-11-12 06:28:00AM,0.125810
2018-11-12 06:29:00AM,0.126273
2018-11-12 06:30:00AM,0.127787
2018-11-12 06:31:00AM,0.129901
2018-11-12 06:32:00AM,0.130187
2018-11-12 06:33:00AM,0.131046
2018-11-12 06:34:00AM,0.129419
2018-11-12 06:35:00AM,0.129371
2018-11-12 06:36:00AM,0.128927
2018-11-12 06:37:00AM,0.128706
2018-11-12 06:38:00AM,0.128604
2018-11-12 06:39:00AM,0.127641
2018-11-12 06:40:00AM,0.126642
2018-11-12 06:41:00AM,0.126569
2018-11-12 06:42:00AM,0.126981
2018-11-12 06:43:00AM,0.128154
2018-11-12 06:44:00AM,0.127170
2018-11-12 06:45:00AM,0.127617
2018-11-12 06:46:00AM,0.128037
2018-11-12 06:47:00AM,0.129719
2018-11-12 06:48:00AM,0.129919
2018-11-12 06:49:00AM,0.131213
2018-11-12 06:50:00AM,0.129844
2018-11-12 06:51:00AM,0.130266
2018-11-12 06:52:00AM,0.128645
2018-11-12 06:53:00AM,0.128954
2018-11-12 06:54:00AM,0.128775
2018-11-12 06:55:00AM,0.129102
2018-11-12 06:56:00AM,0.128825
2018-11-12 06:57:00AM,0.129165
2018-11-12 06:58:00AM,0.126725
2018-11-12 06:59:00AM,0.129345
2018-11-12 07:00:00AM,0.129348
2018-11-12 07:01:00AM,0.128879
2018-11-12 07:02:00AM,0.128294
2018-11-12 07:03:00AM,0.126697
2018-11-12 07:04:00AM,0.126391
2018-11-12 07:05:00AM,0.126358
2018-11-12 07:06:00AM,0.125943
2018-11-12 07:07:00AM,0.126593
2018-11-12 07:08:00AM,0.127495
2018-11-12 07:09:00AM,0.125488
2018-11-12 07:10:00AM,0.126313
2018-11-12 07:11:00AM,0.127709
2018-11-12 07:12:00AM,0.129607
2018-11-12 07:13:00AM,0.130032
2018-11-12 07:14:00AM,0.130987
2018-11-12 07:15:00AM,0.130840
2018-11-12 07:16:00AM,0.130071
2018-11-12 07:17:00AM,0.129589
2018-11-12 07:18:00AM,0.129910
2018-11-12 07:19:00AM,0.131055
2018-11-12 07:20:00AM,0.130478
2018-11-12 07:21:00AM,0.130219
2018-11-12 07:23:00AM,0.129335
2018-11-12 07:24:00AM,0.129251
2018-11-12 07:25:00AM,0.129593
2018-11-12 07:26:00AM,0.129652
2018-11-12 07:27:00AM,0.130191
2018-11-12 07:28:00AM,0.128839
2018-11-12 07:29:00AM,0.127589
2018-11-12 07:30:00AM,0.126401
2018-11-12 07:31:00AM,0.127630
2018-11-12 07:32:00AM,0.130078
2018-11-12 07:33:00AM,0.126364
2018-11-12 07:34:00AM,0.126368
2018-11-12 07:35:00AM,0.125413
2018-11-12 07:36:00AM,0.126283
2018-11-12 07:37:00AM,0.125931
2018-11-12 07:38:00AM,0.125662
2018-11-12 07:39:00AM,0.128363
2018-11-12 07:40:00AM,0.127472
2018-11-12 07:41:00AM,0.128944
2018-11-12 07:42:00AM,0.128510
2018-11-12 07:43:00AM,0.128386
2018-11-12 07:44:00AM,0.128405
2018-11-12 07:45:00AM,0.128292
2018-11-12 07:46:00AM,0.129000
2018-11-12 07:47:00AM,0.129072
2018-11-12 07:48:00AM,0.128204
2018-11-12 07:49:00AM,0.128459
2018-11-12 07:50:00AM,0.128573
2018-11-12 07:51:00AM,0.128689
2018-11-12 07:52:00AM,0.125467
2018-11-12 07:53:00AM,0.125509
2018-11-12 07:54:00AM,0.125886
2018-11-12 07:55:00AM,0.126071
2018-11-12 07:56:00AM,0.126459
2018-11-12 07:57:00AM,0.127382
2018-11-12 07:58:00AM,0.126157
2018-11-12 07:59:00AM,0.126525
2018-11-12 08:00:00AM,0.126332
2018-11-12 08:02:00AM,0.129315
2018-11-12 08:03:00AM,0.128661
2018-11-12 08:04:00AM,0.129227
2018-11-12 08:05:00AM,0.129831
2018-11-12 08:06:00AM,0.129533
2018-11-12 08:08:00AM,0.128318
2018-11-12 08:09:00AM,0.128683
2018-11-12 08:10:00AM,0.128187
2018-11-12 08:11:00AM,0.128900
2018-11-12 08:12:00AM,0.128560
2018-11-12 08:13:00AM,0.129514
2018-11-12 08:14:00AM,0.128098
2018-11-12 08:15:00AM,0.124422
2018-11-12 08:16:00AM,0.124038
2018-11-12 08:17:00AM,0.127057
2018-11-12 08:18:00AM,0.127477
2018-11-12 08:19:00AM,0.129722
2018-11-12 08:20:00AM,0.129055
2018-11-12 08:21:00AM,0.130025
2018-11-12 08:22:00AM,0.129749
2018-11-12 08:23:00AM,0.128381
2018-11-12 08:24:00AM,0.129158
2018-11-12 08:25:00AM,0.126933
2018-11-12 08:26:00AM,0.127336
2018-11-12 08:27:00AM,0.129248
2018-11-12 08:28:00AM,0.129089
2018-11-12 08:29:00AM,0.129797
2018-11-12 08:30:00AM,0.130285
2018-11-12 08:31:00AM,0.130300
2018-11-12 08:32:00AM,0.129900
2018-11-12 08:33:00AM,0.127327
2018-11-12 08:34:00AM,0.126458
2018-11-12 08:35:00AM,0.126595
2018-11-12 08:36:00AM,0.125650
2018-11-12 08:37:00AM,0.125839
2018-11-12 08:38:00AM,0.125519
2018-11-12 08:39:00AM,0.125910
2018-11-12 08:40:00AM,0.126166
2018-11-12 08:41:00AM,0.127199
2018-11-12 08:42:00AM,0.127640
2018-11-12 08:43:00AM,0.128570
2018-11-12 08:44:00AM,0.128831
2018-11-12 08:45:00AM,0.130441
2018-11-12 08:47:00AM,0.129751
2018-11-12 08:48:00AM,0.129726
2018-11-12 08:49:00AM,0.129328
2018-11-12 08:50:00AM,0.128608
2018-11-12 08:51:00AM,0.129496
2018-11-12 08:52:00AM,0.129559
2018-11-12 08:53:00AM,0.128695
2018-11-12 08:54:00AM,0.128248
2018-11-12 08:55:00AM,0.125857
2018-11-12 08:56:00AM,0.126819
2018-11-12 08:57:00AM,0.127689
2018-11-12 08:58:00AM,0.126883
2018-11-12 08:59:00AM,0.128220
2018-11-12 09:00:00AM,0.129226
2018-11-12 09:01:00AM,0.127467
2018-11-12 09:02:00AM,0.126340
2018-11-12 09:03:00AM,0.130389
2018-11-12 09:04:00AM,0.128569
2018-11-12 09:05:00AM,0.130362
2018-11-12 09:06:00AM,0.129956
2018-11-12 09:07:00AM,0.128981
2018-11-12 09:08:00AM,0.138290
2018-11-12 09:09:00AM,0.129791
2018-11-12 09:10:00AM,0.130087
2018-11-12 09:11:00AM,0.130429
2018-11-12 09:12:00AM,0.127628
2018-11-12 09:13:00AM,0.127046
2018-11-12 09:14:00AM,0.127140
2018-11-12 09:15:00AM,0.126510
2018-11-12 09:16:00AM,0.127127
2018-11-12 09:17:00AM,0.127965
2018-11-12 09:18:00AM,0.129261
2018-11-12 09:19:00AM,0.129156
2018-11-12 09:20:00AM,0.128783
2018-11-12 09:21:00AM,0.128153
2018-11-12 09:22:00AM,0.128152
2018-11-12 09:23:00AM,0.127935
2018-11-12 09:24:00AM,0.127965
2018-11-12 09:25:00AM,0.129368
2018-11-12 09:26:00AM,0.127970
2018-11-12 09:27:00AM,0.127168
2018-11-12 09:28:00AM,0.126308
2018-11-12 09:29:00AM,0.126879
2018-11-12 09:30:00AM,0.126944
2018-11-12 09:31:00AM,0.127058
2018-11-12 09:32:00AM,0.126916
2018-11-12 09:33:00AM,0.125721
2018-11-12 09:34:00AM,0.127401
2018-11-12 09:35:00AM,0.128706
2018-11-12 09:36:00AM,0.128000
2018-11-12 09:37:00AM,0.129598
2018-11-12 09:38:00AM,0.129030
2018-11-12 09:39:00AM,0.129349
2018-11-12 09:40:00AM,0.130592
2018-11-12 09:41:00AM,0.130622
2018-11-12 09:42:00AM,0.130076
2018-11-12 09:43:00AM,0.129931
2018-11-12 09:44:00AM,0.130197
2018-11-12 09:45:00AM,0.129302
2018-11-12 09:47:00AM,0.128158
2018-11-12 09:48:00AM,0.129106
2018-11-12 09:49:00AM,0.130451
2018-11-12 09:50:00AM,0.129213
2018-11-12 09:51:00AM,0.128979
2018-11-12 09:52:00AM,0.128374
2018-11-12 09:53:00AM,0.128329
2018-11-12 09:54:00AM,0.127699
2018-11-12 09:55:00AM,0.127898
2018-11-12 09:56:00AM,0.128022
2018-11-12 09:58:00AM,0.127797
2018-11-12 09:59:00AM,0.134497
2018-11-12 10:00:00AM,0.128855
2018-11-12 10:02:00AM,0.128970
2018-11-12 10:03:00AM,0.137994
2018-11-12 10:04:00AM,0.130904
2018-11-12 10:05:00AM,0.128184
2018-11-12 10:06:00AM,0.127451
2018-11-12 10:07:00AM,0.142540
2018-11-12 10:09:00AM,0.124581
2018-11-12 10:10:00AM,0.123131
2018-11-12 10:11:00AM,0.122338
2018-11-12 10:12:00AM,0.121430
2018-11-12 10:13:00AM,0.120373
2018-11-12 10:14:00AM,0.121541
2018-11-12 10:15:00AM,0.122033
2018-11-12 10:16:00AM,0.122398
2018-11-12 10:17:00AM,0.122477
2018-11-12 10:18:00AM,0.124585
2018-11-12 10:19:00AM,0.128503
2018-11-12 10:20:00AM,0.129132
2018-11-12 10:21:00AM,0.130564
2018-11-12 10:23:00AM,0.129808
2018-11-12 10:24:00AM,0.134336
2018-11-12 10:25:00AM,0.129816
2018-11-12 10:26:00AM,0.127697
2018-11-12 10:27:00AM,0.128632
2018-11-12 10:28:00AM,0.126322
2018-11-12 10:29:00AM,0.129261
2018-11-12 10:30:00AM,0.129378
2018-11-12 10:31:00AM,0.128704
2018-11-12 10:32:00AM,0.129719
2018-11-12 10:33:00AM,0.126855
2018-11-12 10:34:00AM,0.128364
2018-11-12 10:35:00AM,0.126654
2018-11-12 10:36:00AM,0.127490
2018-11-12 10:37:00AM,0.129772
2018-11-12 10:38:00AM,0.129676
2018-11-12 10:39:00AM,0.129164
2018-11-12 10:40:00AM,0.129559
2018-11-12 10:41:00AM,0.129687
2018-11-12 10:42:00AM,0.129472
2018-11-12 10:43:00AM,0.128983
2018-11-12 10:44:00AM,0.127542
2018-11-12 10:45:00AM,0.126481
2018-11-12 10:46:00AM,0.126076
2018-11-12 10:47:00AM,0.125790
2018-11-12 10:48:00AM,0.127228
2018-11-12 10:49:00AM,0.126933
2018-11-12 10:50:00AM,0.126503
2018-11-12 10:51:00AM,0.128472
2018-11-12 10:52:00AM,0.127091
2018-11-12 10:53:00AM,0.127763
2018-11-12 10:54:00AM,0.128714
2018-11-12 10:55:00AM,0.130007
2018-11-12 10:56:00AM,0.128945
2018-11-12 10:57:00AM,0.130214
2018-11-12 10:58:00AM,0.129555
2018-11-12 10:59:00AM,0.130295
2018-11-12 11:00:00AM,0.129876
2018-11-12 11:01:00AM,0.129938
2018-11-12 11:02:00AM,0.128879
2018-11-12 11:03:00AM,0.128390
2018-11-12 11:04:00AM,0.128280
2018-11-12 11:05:00AM,0.126849
2018-11-12 11:06:00AM,0.128088
2018-11-12 11:07:00AM,0.127105
2018-11-12 11:08:00AM,0.126928
2018-11-12 11:09:00AM,0.127358
