timestamp,Self Storage
2018-04-14 04:15:31AM,76.1
2018-04-14 04:25:31AM,75.92
2018-04-14 04:35:31AM,75.92
2018-04-14 04:45:30AM,75.92
2018-04-14 04:55:29AM,75.92
2018-04-14 05:05:29AM,75.92
2018-04-14 05:15:28AM,75.92
2018-04-14 05:25:27AM,76.1
2018-04-14 05:35:27AM,75.74
2018-04-14 05:45:27AM,75.56
2018-04-14 05:55:26AM,75.74
2018-04-14 06:05:25AM,75.92
2018-04-14 06:15:24AM,75.74
2018-04-14 06:25:24AM,75.74
2018-04-14 06:35:23AM,75.56
2018-04-14 06:45:23AM,75.56
2018-04-14 06:55:22AM,75.74
2018-04-14 07:05:21AM,75.92
2018-04-14 07:15:20AM,75.92
2018-04-14 07:25:20AM,75.92
2018-04-14 07:35:20AM,76.1
2018-04-14 07:45:19AM,76.1
2018-04-14 07:55:18AM,76.1
2018-04-14 08:05:18AM,76.1
2018-04-14 08:15:17AM,76.1
2018-04-14 08:25:17AM,76.1
2018-04-14 08:35:16AM,76.1
2018-04-14 08:45:16AM,76.1
2018-04-14 08:55:15AM,76.1
2018-04-14 09:05:15AM,76.1
2018-04-14 09:15:14AM,76.1
2018-04-14 09:25:13AM,76.1
2018-04-14 09:35:13AM,75.56
2018-04-14 09:45:12AM,75.74
2018-04-14 09:55:12AM,75.92
2018-04-14 10:05:11AM,75.92
2018-04-14 10:15:10AM,75.92
2018-04-14 10:25:09AM,75.92
2018-04-14 10:35:08AM,75.56
2018-04-14 10:45:08AM,75.74
2018-04-14 10:55:07AM,75.74
2018-04-14 11:05:07AM,75.74
2018-04-14 11:15:06AM,75.74
2018-04-14 11:25:06AM,75.56
2018-04-14 11:35:05AM,75.56
2018-04-14 11:45:04AM,75.74
2018-04-14 11:55:04AM,75.74
2018-04-14 12:05:03PM,75.74
2018-04-14 12:15:03PM,75.56
2018-04-14 12:25:02PM,75.56
2018-04-14 12:35:02PM,75.74
2018-04-14 12:45:00PM,75.92
2018-04-14 12:55:00PM,75.92
2018-04-14 01:04:59PM,75.92
2018-04-14 01:14:58PM,75.92
2018-04-14 01:24:57PM,75.92
2018-04-14 01:34:57PM,75.74
2018-04-14 01:44:56PM,75.92
2018-04-14 01:54:55PM,75.74
2018-04-14 02:04:54PM,75.74
2018-04-14 02:14:53PM,75.74
2018-04-14 02:24:52PM,75.56
2018-04-14 02:34:52PM,75.56
2018-04-14 02:44:51PM,75.92
2018-04-14 02:54:51PM,75.92
2018-04-14 03:04:50PM,75.92
2018-04-14 03:14:50PM,75.92
2018-04-14 03:24:49PM,75.74
2018-04-14 03:34:49PM,75.74
2018-04-14 03:44:48PM,76.1
2018-04-14 03:54:48PM,75.92
2018-04-14 04:04:47PM,75.92
2018-04-14 04:14:46PM,75.92
2018-04-14 04:24:46PM,75.92
2018-04-14 04:34:46PM,75.74
2018-04-14 04:44:45PM,76.1
2018-04-14 04:54:45PM,75.92
2018-04-14 05:04:44PM,75.92
2018-04-14 05:14:44PM,75.92
2018-04-14 05:24:43PM,75.92
2018-04-14 05:34:42PM,75.74
2018-04-14 05:44:42PM,75.92
2018-04-14 05:54:41PM,75.92
2018-04-14 06:04:40PM,75.92
2018-04-14 06:14:40PM,75.74
2018-04-14 06:24:39PM,75.92
2018-04-14 06:34:39PM,76.1
2018-04-14 06:44:38PM,76.1
2018-04-14 06:54:37PM,76.1
2018-04-14 07:04:37PM,76.1
2018-04-14 07:14:36PM,76.28
2018-04-14 07:24:36PM,76.28
2018-04-14 07:34:35PM,75.92
2018-04-14 07:44:35PM,75.92
2018-04-14 07:54:35PM,75.92
2018-04-14 08:04:34PM,75.92
2018-04-14 08:14:34PM,75.92
2018-04-14 08:24:33PM,75.74
2018-04-14 08:34:32PM,75.74
2018-04-14 08:44:32PM,75.92
2018-04-14 08:54:31PM,75.92
2018-04-14 09:04:30PM,75.92
2018-04-14 09:14:29PM,75.74
2018-04-14 09:24:29PM,75.92
2018-04-14 09:34:28PM,75.92
2018-04-14 09:44:27PM,76.1
2018-04-14 09:54:26PM,76.1
2018-04-14 10:04:26PM,76.1
2018-04-14 10:14:25PM,76.28
2018-04-14 10:24:24PM,76.1
2018-04-14 10:34:24PM,76.28
2018-04-14 10:44:23PM,76.1
2018-04-14 10:54:23PM,76.1
2018-04-14 11:04:22PM,76.28
2018-04-14 11:14:21PM,76.28
2018-04-14 11:24:20PM,76.28
2018-04-14 11:34:19PM,76.28
2018-04-14 11:44:19PM,76.28
2018-04-14 11:54:18PM,76.28
2018-04-15 12:04:18AM,76.46
2018-04-15 12:14:17AM,76.28
2018-04-15 12:24:17AM,76.28
2018-04-15 12:34:16AM,76.28
2018-04-15 12:44:16AM,76.28
2018-04-15 12:54:15AM,76.46
2018-04-15 01:04:14AM,75.92
2018-04-15 01:14:14AM,76.1
2018-04-15 01:24:13AM,76.1
2018-04-15 01:34:13AM,76.1
2018-04-15 01:44:12AM,76.1
2018-04-15 01:54:12AM,75.92
2018-04-15 02:04:11AM,75.74
2018-04-15 02:14:11AM,75.92
2018-04-15 02:24:10AM,76.1
2018-04-15 02:34:10AM,76.1
2018-04-15 02:44:09AM,76.28
2018-04-15 02:54:09AM,76.28
2018-04-15 03:04:09AM,76.28
2018-04-15 03:14:08AM,76.28
2018-04-15 03:24:07AM,76.28
2018-04-15 03:34:07AM,76.46
2018-04-15 03:44:06AM,76.28
2018-04-15 03:54:06AM,76.46
2018-04-15 04:04:05AM,76.28
2018-04-15 04:14:04AM,76.46
2018-04-15 04:24:04AM,76.28
2018-04-15 04:34:03AM,76.28
2018-04-15 04:44:03AM,76.46
2018-04-15 04:54:02AM,76.28
2018-04-15 05:04:01AM,76.28
2018-04-15 05:14:01AM,76.28
2018-04-15 05:24:00AM,76.28
2018-04-15 05:33:59AM,75.92
2018-04-15 05:43:59AM,76.1
2018-04-15 05:53:58AM,76.1
2018-04-15 06:03:58AM,76.1
2018-04-15 06:13:57AM,75.92
2018-04-15 06:23:56AM,75.92
2018-04-15 06:33:56AM,76.1
2018-04-15 06:43:55AM,75.92
2018-04-15 06:53:55AM,75.92
2018-04-15 07:03:54AM,76.1
2018-04-15 07:13:53AM,76.1
2018-04-15 07:23:52AM,76.28
2018-04-15 07:33:52AM,76.28
2018-04-15 07:43:51AM,76.28
2018-04-15 07:53:51AM,76.28
2018-04-15 08:03:50AM,76.46
2018-04-15 08:13:50AM,76.46
2018-04-15 08:23:49AM,76.64
2018-04-15 08:33:49AM,76.46
2018-04-15 08:43:48AM,76.64
2018-04-15 08:53:47AM,76.46
2018-04-15 09:03:47AM,76.46
2018-04-15 09:13:46AM,76.46
2018-04-15 09:23:45AM,76.28
2018-04-15 09:33:45AM,75.92
2018-04-15 09:43:44AM,76.1
2018-04-15 09:53:43AM,76.1
2018-04-15 10:03:43AM,76.1
2018-04-15 10:13:42AM,75.92
2018-04-15 10:23:42AM,75.92
2018-04-15 10:33:41AM,75.92
2018-04-15 10:43:40AM,76.1
2018-04-15 10:53:40AM,75.92
2018-04-15 11:03:39AM,75.92
2018-04-15 11:13:39AM,75.74
2018-04-15 11:23:38AM,75.74
2018-04-15 11:33:37AM,75.56
2018-04-15 11:43:37AM,75.92
2018-04-15 11:53:36AM,75.74
2018-04-15 12:03:36PM,75.74
2018-04-15 12:13:35PM,75.74
2018-04-15 12:23:34PM,75.56
2018-04-15 12:33:34PM,75.74
2018-04-15 12:43:33PM,75.74
2018-04-15 12:53:32PM,75.74
2018-04-15 01:03:31PM,75.74
2018-04-15 01:13:31PM,75.56
2018-04-15 01:23:30PM,75.56
2018-04-15 01:33:29PM,75.56
2018-04-15 01:43:28PM,75.74
2018-04-15 01:53:28PM,75.74
2018-04-15 02:03:27PM,75.74
2018-04-15 02:13:26PM,75.56
2018-04-15 02:23:26PM,75.56
2018-04-15 02:33:25PM,75.56
2018-04-15 02:43:25PM,75.74
2018-04-15 02:53:24PM,75.74
2018-04-15 03:03:23PM,75.56
2018-04-15 03:13:23PM,75.56
2018-04-15 03:23:22PM,75.56
2018-04-15 03:33:22PM,75.56
2018-04-15 03:43:21PM,75.74
2018-04-15 03:53:20PM,75.56
2018-04-15 04:03:19PM,75.56
2018-04-15 04:13:18PM,75.56
2018-04-15 04:23:18PM,75.38
2018-04-15 04:33:17PM,75.56
2018-04-15 04:43:16PM,75.74
2018-04-15 04:53:16PM,75.56
2018-04-15 05:03:15PM,75.56
2018-04-15 05:13:14PM,75.56
2018-04-15 05:23:14PM,75.38
2018-04-15 05:33:13PM,75.56
2018-04-15 05:43:13PM,75.74
2018-04-15 05:53:12PM,75.74
2018-04-15 06:03:11PM,75.56
2018-04-15 06:13:11PM,75.56
2018-04-15 06:23:10PM,75.38
2018-04-15 06:33:09PM,75.74
2018-04-15 06:43:10PM,75.92
2018-04-15 06:53:08PM,75.92
2018-04-15 07:03:08PM,75.92
2018-04-15 07:13:07PM,75.92
2018-04-15 07:23:07PM,75.92
2018-04-15 07:33:06PM,75.56
2018-04-15 07:43:06PM,75.74
2018-04-15 07:53:05PM,75.56
2018-04-15 08:03:04PM,75.74
2018-04-15 08:13:04PM,75.56
2018-04-15 08:23:03PM,75.56
2018-04-15 08:33:02PM,75.56
2018-04-15 08:43:01PM,75.56
2018-04-15 08:53:00PM,75.56
2018-04-15 09:03:00PM,75.56
2018-04-15 09:12:59PM,75.56
2018-04-15 09:22:59PM,75.56
2018-04-15 09:32:58PM,75.74
2018-04-15 09:42:57PM,75.74
2018-04-15 09:52:56PM,75.74
2018-04-15 10:02:55PM,75.92
2018-04-15 10:12:54PM,75.92
2018-04-15 10:22:53PM,75.92
2018-04-15 10:32:53PM,75.92
2018-04-15 10:42:52PM,75.92
2018-04-15 10:52:52PM,76.1
2018-04-15 11:02:51PM,75.92
2018-04-15 11:12:51PM,75.92
2018-04-15 11:22:50PM,76.1
2018-04-15 11:32:49PM,76.1
2018-04-15 11:42:49PM,75.92
2018-04-15 11:52:48PM,76.1
2018-04-16 12:02:47AM,76.1
2018-04-16 12:12:46AM,76.1
2018-04-16 12:22:45AM,75.92
2018-04-16 12:32:44AM,75.92
2018-04-16 12:42:44AM,75.92
2018-04-16 12:52:43AM,75.92
2018-04-16 01:02:42AM,75.74
2018-04-16 01:12:42AM,75.92
2018-04-16 01:22:41AM,75.74
2018-04-16 01:32:40AM,75.74
2018-04-16 01:42:40AM,75.56
2018-04-16 01:52:39AM,75.56
2018-04-16 02:02:38AM,75.38
2018-04-16 02:12:38AM,75.56
2018-04-16 02:22:37AM,75.56
2018-04-16 02:32:36AM,75.74
2018-04-16 02:42:36AM,75.74
2018-04-16 02:52:35AM,75.92
2018-04-16 03:02:34AM,75.92
2018-04-16 03:12:33AM,75.92
2018-04-16 03:22:33AM,75.92
2018-04-16 03:32:32AM,75.92
2018-04-16 03:42:31AM,75.92
2018-04-16 03:52:30AM,75.92
2018-04-16 04:02:30AM,75.92
2018-04-16 04:12:29AM,75.92
2018-04-16 04:22:29AM,75.92
2018-04-16 04:32:28AM,76.1
2018-04-16 04:42:28AM,75.92
2018-04-16 04:52:27AM,75.92
2018-04-16 05:02:27AM,75.92
2018-04-16 05:12:26AM,76.1
2018-04-16 05:22:25AM,75.92
2018-04-16 05:32:24AM,75.74
2018-04-16 05:42:24AM,75.74
2018-04-16 05:52:22AM,75.74
2018-04-16 06:02:22AM,75.56
2018-04-16 06:12:22AM,75.56
2018-04-16 06:22:21AM,75.38
2018-04-16 06:32:21AM,75.38
2018-04-16 06:42:20AM,75.56
2018-04-16 06:52:19AM,75.56
2018-04-16 07:02:19AM,75.56
2018-04-16 07:12:18AM,75.74
2018-04-16 07:22:17AM,75.74
2018-04-16 07:32:16AM,75.74
2018-04-16 07:42:16AM,75.92
2018-04-16 07:52:15AM,75.92
2018-04-16 08:02:14AM,75.92
2018-04-16 08:12:14AM,75.92
2018-04-16 08:22:13AM,75.92
2018-04-16 08:32:12AM,75.92
2018-04-16 08:42:11AM,75.92
2018-04-16 08:52:11AM,75.92
2018-04-16 09:02:09AM,75.92
2018-04-16 09:12:09AM,75.74
2018-04-16 09:22:08AM,75.92
2018-04-16 09:32:08AM,75.56
2018-04-16 09:42:07AM,75.74
2018-04-16 09:52:06AM,75.74
2018-04-16 10:02:06AM,75.56
2018-04-16 10:12:05AM,75.56
2018-04-16 10:22:05AM,75.38
2018-04-16 10:32:04AM,75.38
2018-04-16 10:42:03AM,75.56
2018-04-16 10:52:02AM,75.56
2018-04-16 11:02:02AM,75.56
2018-04-16 11:12:01AM,75.56
2018-04-16 11:22:00AM,75.38
2018-04-16 11:31:59AM,75.56
2018-04-16 11:41:59AM,75.56
2018-04-16 11:51:58AM,75.38
2018-04-16 12:01:57PM,75.2
2018-04-16 12:11:57PM,75.38
2018-04-16 12:21:57PM,75.56
2018-04-16 12:31:56PM,75.56
2018-04-16 12:41:56PM,75.38
2018-04-16 12:51:55PM,75.38
2018-04-16 01:01:54PM,75.56
2018-04-16 01:11:54PM,75.56
2018-04-16 01:21:53PM,75.38
2018-04-16 01:31:53PM,75.2
2018-04-16 01:41:52PM,75.38
2018-04-16 01:51:52PM,75.2
2018-04-16 02:01:51PM,75.2
2018-04-16 02:11:51PM,75.38
2018-04-16 02:21:50PM,75.38
2018-04-16 02:31:49PM,75.2
2018-04-16 02:41:48PM,75.38
2018-04-16 02:51:48PM,75.56
2018-04-16 03:01:47PM,75.56
2018-04-16 03:11:47PM,75.2
2018-04-16 03:21:46PM,75.56
2018-04-16 03:31:46PM,75.38
2018-04-16 03:41:46PM,75.38
2018-04-16 03:51:45PM,75.2
2018-04-16 04:01:45PM,75.38
2018-04-16 04:11:44PM,75.38
2018-04-16 04:21:43PM,75.2
2018-04-16 04:31:43PM,75.56
2018-04-16 04:41:43PM,75.56
2018-04-16 04:51:42PM,75.38
2018-04-16 05:01:41PM,75.2
2018-04-16 05:11:41PM,75.56
2018-04-16 05:21:40PM,75.38
2018-04-16 05:31:40PM,75.2
2018-04-16 05:41:39PM,75.2
2018-04-16 05:51:38PM,75.2
2018-04-16 06:01:38PM,75.38
2018-04-16 06:11:37PM,75.2
2018-04-16 06:21:36PM,75.38
2018-04-16 06:31:36PM,75.38
2018-04-16 06:41:35PM,75.38
2018-04-16 06:51:34PM,75.56
2018-04-16 07:01:33PM,75.56
2018-04-16 07:11:33PM,75.38
2018-04-16 07:21:33PM,75.56
2018-04-16 07:31:32PM,75.38
2018-04-16 07:41:32PM,75.38
2018-04-16 07:51:31PM,75.02
2018-04-16 08:01:30PM,75.2
2018-04-16 08:11:30PM,75.02
2018-04-16 08:21:29PM,74.84
2018-04-16 08:31:28PM,75.2
2018-04-16 08:41:27PM,75.2
2018-04-16 08:51:26PM,75.02
2018-04-16 09:01:26PM,75.2
2018-04-16 09:11:25PM,75.2
